2017-08-07 16:46:01 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 16:46:01 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 16:46:01 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 16:46:01 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 16:46:01 INFO  DatabaseService:65 - Creating new case class and replacing old one
2017-08-07 16:46:01 INFO  DatabaseService:67 - New customer account is CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0)
2017-08-07 16:46:01 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:46:01 INFO  DatabaseService:76 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 16:46:01 INFO  DatabaseService:83 - Amount in the account is 10.0
2017-08-07 16:46:01 INFO  DatabaseService:101 - Returning false
2017-08-07 17:10:13 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 17:10:13 INFO  DatabaseService:76 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 17:10:13 INFO  DatabaseService:83 - Amount in the account is 10.0
2017-08-07 17:10:13 INFO  DatabaseService:101 - Returning false
2017-08-07 17:14:29 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 17:14:29 INFO  DatabaseService:76 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 17:14:29 INFO  DatabaseService:83 - Amount in the account is 10.0
2017-08-07 17:14:29 INFO  DatabaseService:101 - Returning false
2017-08-07 17:50:17 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 17:50:17 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 17:50:17 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 17:50:17 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 17:50:17 INFO  DatabaseService:65 - Creating new case class and replacing old one
2017-08-07 17:50:17 INFO  DatabaseService:67 - New customer account is CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0)
2017-08-07 17:50:17 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 17:50:17 INFO  DatabaseService:76 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 17:50:17 INFO  DatabaseService:83 - Amount in the account is 50010.0
2017-08-07 17:50:17 INFO  DatabaseService:86 - If condition satisfied in payBill
2017-08-07 17:50:17 INFO  DatabaseService:97 - Returning true
2017-08-07 18:22:02 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 18:22:02 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 18:22:02 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 18:22:02 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 18:22:02 INFO  DatabaseService:65 - Creating new case class and replacing old one
2017-08-07 18:22:02 INFO  DatabaseService:67 - New customer account is CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0)
2017-08-07 18:22:02 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 18:22:02 INFO  DatabaseService:76 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 18:22:02 INFO  DatabaseService:83 - Amount in the account is 50010.0
2017-08-07 18:22:02 INFO  DatabaseService:86 - If condition satisfied in payBill
2017-08-07 18:22:02 INFO  DatabaseService:99 - LinkedBiller map is as: Map(2 -> ListBuffer(LinkedBiller(electricity,ElectricityBiller,2,7-8-2017,0.0,0,0,0.0), LinkedBiller(food,FoodBiller,2,7-8-2017,0.0,0,0,0.0)), 1 -> ListBuffer(LinkedBiller(phone,PhoneBiller,1,7-8-2017,0.0,0,0,0.0), LinkedBiller(internet,InternetBiller,1,7-8-2017,0.0,0,0,0.0)), 3 -> ListBuffer(LinkedBiller(phone,PhoneBiller,3,7-8-2017,200.0,1,1,200.0)))
2017-08-07 18:22:02 INFO  DatabaseService:111 - Returning true
2017-08-07 21:50:24 INFO  Database:61 - Depositing salary of 50000.0
2017-08-07 21:50:24 INFO  Database:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 21:50:24 INFO  Database:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 21:50:24 INFO  Database:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 21:50:24 INFO  Database:65 - Creating new case class and replacing old one
2017-08-07 21:50:24 INFO  Database:67 - New customer account is CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0)
2017-08-07 21:50:24 INFO  Database:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 21:50:24 INFO  Database:76 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 21:50:24 INFO  Database:83 - Amount in the account is 50010.0
2017-08-07 21:50:24 INFO  Database:86 - If condition satisfied in payBill
2017-08-07 21:50:24 INFO  Database:99 - LinkedBiller map is as: Map(2 -> ListBuffer(LinkedBiller(electricity,ElectricityBiller,2,7-8-2017,0.0,0,0,0.0), LinkedBiller(food,FoodBiller,2,7-8-2017,0.0,0,0,0.0)), 1 -> ListBuffer(LinkedBiller(phone,PhoneBiller,1,7-8-2017,0.0,0,0,0.0), LinkedBiller(internet,InternetBiller,1,7-8-2017,0.0,0,0,0.0)), 3 -> ListBuffer(LinkedBiller(phone,PhoneBiller,3,7-8-2017,200.0,1,1,200.0)))
2017-08-07 21:50:24 INFO  Database:111 - Returning true
